gps_id,shipment_id,timestamp,latitude,longitude,speed_kmph
GPS00385,SHP00960,2025-01-23T05:00:00.000Z,28.988264,71.820586,26
GPS00386,SHP00606,2025-01-10T12:00:00.000Z,14.234165,71.039846,39
GPS00387,SHP00156,2025-02-03T12:00:00.000Z,15.193295,70.691486,34
GPS00388,SHP02897,2025-01-02T00:00:00.000Z,25.073213,70.172994,21
GPS00389,SHP00889,2025-01-12T07:00:00.000Z,21.029553,76.908125,46
GPS00390,SHP00386,2025-01-21T22:00:00.000Z,23.745371,79.017374,63
GPS00391,SHP00104,2025-01-31T16:00:00.000Z,12.489708,76.662132,54
GPS00392,SHP01311,2025-01-14T22:00:00.000Z,21.562672,74.706161,36
GPS00394,SHP00598,2025-01-21T12:00:00.000Z,19.940706,73.160245,68
GPS00395,SHP02499,2025-01-26T11:00:00.000Z,24.034484,74.276147,56
GPS00396,SHP00629,2025-01-15T20:00:00.000Z,15.366823,72.695366,74
GPS00397,SHP02831,2025-01-26T22:00:00.000Z,27.726508,74.895694,66
GPS00398,SHP00907,2025-02-08T07:00:00.000Z,27.518703,70.293891,76
GPS00399,SHP00046,2025-01-13T03:00:00.000Z,19.676419,79.840534,30
GPS00400,SHP01621,2025-01-05T07:00:00.000Z,25.921645,79.705471,31
GPS00401,SHP02481,2025-02-11T00:00:00.000Z,16.887978,78.447423,20
GPS00403,SHP02256,2025-01-30T08:00:00.000Z,21.428054,74.409379,41
GPS00404,SHP02336,2025-01-17T13:00:00.000Z,29.199955,73.52875,50
GPS00405,SHP00720,2025-01-07T03:00:00.000Z,24.163921,72.482273,71
GPS00406,SHP02580,2025-02-10T11:00:00.000Z,19.734171,79.11292,76
GPS00407,SHP02629,2025-01-03T02:00:00.000Z,27.563457,77.274018,53
GPS00409,SHP00304,2025-01-31T06:00:00.000Z,22.384426,77.184706,53
GPS00410,SHP00099,2025-01-09T06:00:00.000Z,26.687156,74.116713,30
GPS00411,SHP01358,2025-01-29T16:00:00.000Z,18.222305,71.370046,69
GPS00412,SHP02461,2025-01-21T18:00:00.000Z,19.864297,77.753454,38
GPS00413,SHP01849,2025-01-02T10:00:00.000Z,13.602248,79.727664,76
GPS00415,SHP00230,2025-02-02T16:00:00.000Z,16.286543,77.429939,44
GPS00417,SHP02635,2025-01-23T05:00:00.000Z,15.601424,77.457187,36
GPS00418,SHP02882,2025-01-23T05:00:00.000Z,16.208764,73.317141,74
GPS00419,SHP01097,2025-02-06T00:00:00.000Z,18.688412,72.078026,75
GPS00420,SHP00908,2025-02-02T06:00:00.000Z,28.487918,71.119888,20
GPS00421,SHP02174,2025-01-07T22:00:00.000Z,27.064964,72.070463,20
GPS00422,SHP02770,2025-01-09T01:00:00.000Z,27.524225,73.593605,72
GPS00424,SHP02708,2025-01-21T08:00:00.000Z,19.598104,79.463864,41
GPS00425,SHP01744,2025-01-25T20:00:00.000Z,16.931093,77.186966,23
GPS00426,SHP02736,2025-02-11T08:00:00.000Z,20.278343,77.754849,64
GPS00427,SHP00732,2025-02-11T04:00:00.000Z,19.876929,77.651848,43
GPS00428,SHP01671,2025-01-06T04:00:00.000Z,27.064113,70.093922,49
GPS00429,SHP02749,2025-01-25T09:00:00.000Z,13.828442,77.446106,49
GPS00430,SHP01657,2025-01-10T00:00:00.000Z,12.270017,79.511127,58
GPS00431,SHP01245,2025-01-03T10:00:00.000Z,26.520098,75.923615,64
GPS00432,SHP02637,2025-02-08T17:00:00.000Z,18.683448,77.353095,28
GPS00433,SHP00870,2025-01-28T02:00:00.000Z,15.88174,75.486639,65
GPS00434,SHP00284,2025-01-09T04:00:00.000Z,14.789166,74.530409,63
GPS00435,SHP02028,2025-01-22T21:00:00.000Z,15.574122,72.808048,79
GPS00437,SHP01218,2025-02-10T03:00:00.000Z,23.004665,76.915172,30
GPS00438,SHP01051,2025-01-19T17:00:00.000Z,29.508386,71.395743,24
GPS00439,SHP01144,2025-01-22T21:00:00.000Z,24.213758,70.089885,28
GPS00440,SHP02758,2025-01-02T07:00:00.000Z,14.768844,73.758545,41
GPS00441,SHP02267,2025-01-15T12:00:00.000Z,16.610142,72.590165,28
GPS00442,SHP00608,2025-01-15T13:00:00.000Z,24.977711,70.001622,60
GPS00444,SHP00615,2025-02-07T06:00:00.000Z,22.362431,79.330911,31
GPS00445,SHP02165,2025-01-18T06:00:00.000Z,15.702692,74.109866,28
GPS00446,SHP02863,2025-01-29T23:00:00.000Z,17.309799,76.638823,46
GPS00447,SHP01014,2025-01-12T08:00:00.000Z,26.501208,79.597535,67
GPS00448,SHP01534,2025-01-07T14:00:00.000Z,20.754083,73.934024,50
GPS00449,SHP01369,2025-01-12T06:00:00.000Z,23.239833,72.346093,27
GPS00451,SHP00387,2025-01-18T21:00:00.000Z,22.136604,71.592966,78
GPS00452,SHP01654,2025-02-09T17:00:00.000Z,15.416596,79.80071,24
GPS00453,SHP01149,2025-01-17T07:00:00.000Z,15.85133,73.32482,78
GPS00454,SHP01633,2025-01-18T11:00:00.000Z,28.337784,76.284025,68
GPS00455,SHP00640,2025-01-18T23:00:00.000Z,13.024093,71.61497,53
GPS00456,SHP02867,2025-01-14T05:00:00.000Z,15.02091,73.217143,65
GPS00458,SHP02933,2025-02-03T10:00:00.000Z,14.754089,76.547938,27
GPS00459,SHP01531,2025-01-28T02:00:00.000Z,20.564353,70.323839,76
GPS00460,SHP00500,2025-01-28T22:00:00.000Z,15.969386,76.073109,67
GPS00461,SHP01858,2025-01-19T19:00:00.000Z,20.304382,73.777975,69
GPS00462,SHP01076,2025-02-03T18:00:00.000Z,13.250477,74.861635,50
GPS00464,SHP00544,2025-02-06T13:00:00.000Z,18.505556,78.199038,77
GPS00465,SHP01945,2025-01-07T10:00:00.000Z,21.424555,71.454356,43
GPS00466,SHP02914,2025-01-21T13:00:00.000Z,12.647281,74.794883,63
GPS00467,SHP00479,2025-01-25T09:00:00.000Z,12.77694,78.050955,38
GPS00468,SHP00095,2025-02-11T06:00:00.000Z,18.064957,73.126278,56
GPS00469,SHP00220,2025-02-11T08:00:00.000Z,21.297744,75.660883,24
GPS00470,SHP02361,2025-02-04T21:00:00.000Z,15.06427,79.355468,61
GPS00473,SHP02641,2025-01-12T15:00:00.000Z,26.998543,77.694012,76
GPS00474,SHP00293,2025-02-04T08:00:00.000Z,19.7268,72.675307,51
GPS00475,SHP02755,2025-01-24T12:00:00.000Z,25.051906,77.840123,41
GPS00476,SHP00409,2025-01-16T06:00:00.000Z,21.445065,70.485467,38
GPS00477,SHP01363,2025-01-05T05:00:00.000Z,12.680108,70.388572,37
GPS00480,SHP02403,2025-01-17T02:00:00.000Z,13.522779,73.837598,56
GPS00481,SHP02413,2025-01-25T10:00:00.000Z,13.330599,75.553662,41
GPS00482,SHP00098,2025-01-06T06:00:00.000Z,26.144417,79.490483,51
GPS00483,SHP02711,2025-01-28T21:00:00.000Z,24.284984,75.765252,79
GPS00484,SHP02205,2025-02-10T15:00:00.000Z,16.126953,70.383894,32
GPS00485,SHP02992,2025-01-01T08:00:00.000Z,29.885592,71.019349,45
GPS00487,SHP01767,2025-01-12T20:00:00.000Z,24.85834,73.092921,44
GPS00488,SHP01523,2025-02-03T11:00:00.000Z,12.981795,71.660322,31
GPS00489,SHP00241,2025-01-04T13:00:00.000Z,27.206543,78.582891,38
GPS00490,SHP01222,2025-01-03T04:00:00.000Z,28.482182,70.655086,26
GPS00491,SHP00173,2025-01-03T04:00:00.000Z,21.708725,71.09812,73
GPS00492,SHP02452,2025-01-02T15:00:00.000Z,15.821932,70.057815,47
GPS00493,SHP01333,2025-01-19T02:00:00.000Z,13.336143,76.136439,79
GPS00494,SHP02816,2025-02-09T21:00:00.000Z,24.295605,75.82428,47
GPS00496,SHP00454,2025-01-11T04:00:00.000Z,17.841268,73.806955,79
GPS00497,SHP01476,2025-01-31T21:00:00.000Z,19.025347,70.823398,37
GPS00498,SHP02475,2025-01-28T17:00:00.000Z,29.705404,74.657253,36
GPS00499,SHP00085,2025-02-01T00:00:00.000Z,27.281241,72.211833,56
GPS00500,SHP00399,2025-01-13T11:00:00.000Z,13.369996,79.86111,20
GPS00501,SHP02163,2025-01-31T16:00:00.000Z,15.894262,73.412528,34
GPS00502,SHP00677,2025-01-31T20:00:00.000Z,26.233979,79.390368,43
GPS00503,SHP01992,2025-01-03T14:00:00.000Z,13.986988,78.477788,35
GPS00504,SHP01500,2025-01-09T01:00:00.000Z,27.834499,76.305852,28
GPS00505,SHP01978,2025-01-26T02:00:00.000Z,17.080734,70.233443,39
GPS00507,SHP02862,2025-01-21T06:00:00.000Z,25.866346,76.526208,43
GPS00508,SHP00840,2025-01-01T09:00:00.000Z,14.62745,74.911465,22
GPS00509,SHP02687,2025-01-22T14:00:00.000Z,17.684314,73.581591,38
GPS00510,SHP02373,2025-02-10T05:00:00.000Z,18.386256,73.484089,63
GPS00512,SHP02260,2025-01-23T03:00:00.000Z,12.92054,78.933733,32
GPS00513,SHP00845,2025-02-09T21:00:00.000Z,23.294903,77.170129,23
GPS00514,SHP01219,2025-01-21T02:00:00.000Z,20.304207,76.336846,38
GPS00515,SHP00769,2025-01-05T11:00:00.000Z,12.106042,71.73994,79
GPS00516,SHP02591,2025-02-09T20:00:00.000Z,22.066769,76.260109,54
GPS00517,SHP02076,2025-01-16T05:00:00.000Z,19.923522,75.00743,25
GPS00518,SHP00096,2025-02-02T08:00:00.000Z,26.917444,76.393324,29
GPS00519,SHP01049,2025-02-03T09:00:00.000Z,13.117851,75.858295,53
GPS00520,SHP01778,2025-01-23T01:00:00.000Z,29.275416,79.36887,75
GPS00522,SHP02915,2025-01-23T13:00:00.000Z,23.028783,75.022974,51
GPS00523,SHP00460,2025-01-21T11:00:00.000Z,29.165665,78.956102,76
GPS00524,SHP02461,2025-01-31T14:00:00.000Z,28.523022,70.78806,75
GPS00525,SHP00326,2025-02-07T09:00:00.000Z,17.314215,73.688279,27
GPS00526,SHP02388,2025-01-02T20:00:00.000Z,13.005348,73.16073,45
GPS00527,SHP01502,2025-01-20T01:00:00.000Z,18.00448,75.68144,57
GPS00528,SHP02971,2025-02-10T01:00:00.000Z,13.407919,76.219294,60
GPS00529,SHP02296,2025-01-21T18:00:00.000Z,26.422118,72.28628,54
GPS00530,SHP00945,2025-01-30T19:00:00.000Z,29.980229,71.717637,55
GPS00531,SHP02661,2025-01-30T07:00:00.000Z,14.314938,74.864663,39
GPS00534,SHP00985,2025-01-10T19:00:00.000Z,28.755156,79.849634,55
GPS00536,SHP00003,2025-01-28T15:00:00.000Z,27.974436,77.368589,37
GPS00537,SHP02067,2025-01-05T23:00:00.000Z,20.544884,77.00417,20
GPS00538,SHP01401,2025-01-03T22:00:00.000Z,16.68518,72.168022,66
GPS00539,SHP01707,2025-01-09T00:00:00.000Z,27.65986,75.293517,42
GPS00540,SHP02404,2025-01-29T13:00:00.000Z,20.827428,76.24755,61
GPS00541,SHP02950,2025-01-02T22:00:00.000Z,26.571241,79.38886,60
GPS00542,SHP02884,2025-01-11T19:00:00.000Z,29.519007,76.946362,80
GPS00543,SHP01008,2025-01-07T12:00:00.000Z,26.587122,75.617028,51
GPS00544,SHP00658,2025-01-23T01:00:00.000Z,25.026832,79.02839,66
GPS00545,SHP01208,2025-01-15T05:00:00.000Z,12.359619,76.16522,71
GPS00546,SHP01875,2025-01-24T02:00:00.000Z,25.239505,72.735322,79
GPS00547,SHP00694,2025-01-12T12:00:00.000Z,21.431169,73.056411,64
GPS00548,SHP02141,2025-01-25T14:00:00.000Z,29.576822,79.183841,75
GPS00549,SHP01623,2025-01-07T15:00:00.000Z,23.903446,78.570812,55
GPS00550,SHP02846,2025-01-15T16:00:00.000Z,13.752174,71.111544,57
GPS00551,SHP02847,2025-01-07T05:00:00.000Z,24.962341,75.641217,73
GPS00552,SHP02740,2025-01-10T23:00:00.000Z,29.799164,74.35,28
GPS00553,SHP02071,2025-02-08T15:00:00.000Z,26.908238,70.870639,60
GPS00554,SHP02926,2025-01-26T17:00:00.000Z,13.214733,73.956499,24
GPS00556,SHP00830,2025-02-10T18:00:00.000Z,12.086158,79.508828,52
GPS00557,SHP01017,2025-01-28T07:00:00.000Z,12.437659,73.997416,75
GPS00558,SHP00182,2025-01-31T22:00:00.000Z,20.359071,70.535787,32
GPS00559,SHP01899,2025-01-31T22:00:00.000Z,27.093285,74.256064,77
GPS00560,SHP01049,2025-01-02T07:00:00.000Z,29.790671,76.996245,27
GPS00561,SHP01100,2025-01-04T03:00:00.000Z,23.168697,79.38422,48
GPS00562,SHP01140,2025-01-06T15:00:00.000Z,17.839524,74.502866,75
GPS00563,SHP02790,2025-01-07T15:00:00.000Z,22.627996,71.431341,36
GPS00564,SHP02278,2025-02-02T05:00:00.000Z,18.486057,79.305562,70
GPS00565,SHP02754,2025-01-05T03:00:00.000Z,24.599505,70.939224,29
GPS00566,SHP00671,2025-01-18T02:00:00.000Z,20.214696,77.765944,75
GPS00569,SHP02268,2025-01-24T21:00:00.000Z,27.504972,76.27835,57
GPS00570,SHP02174,2025-01-06T17:00:00.000Z,26.65874,77.655248,52
GPS00571,SHP00058,2025-01-24T14:00:00.000Z,25.733207,75.467564,59
GPS00572,SHP00523,2025-02-05T22:00:00.000Z,27.80271,72.014141,73
GPS00573,SHP00151,2025-01-07T23:00:00.000Z,15.284375,74.058336,54
GPS00574,SHP01114,2025-01-01T23:00:00.000Z,23.373338,70.744131,46
GPS00575,SHP02886,2025-02-07T05:00:00.000Z,12.296795,77.624052,79
GPS00576,SHP00833,2025-02-10T01:00:00.000Z,18.660692,75.497579,54
GPS00577,SHP01881,2025-01-26T15:00:00.000Z,20.048541,79.674023,60
GPS00578,SHP02306,2025-02-05T20:00:00.000Z,22.629738,75.796341,26
GPS00579,SHP00166,2025-01-31T04:00:00.000Z,12.917415,72.018213,61
GPS00580,SHP01154,2025-01-11T01:00:00.000Z,21.769984,71.717896,79
GPS00581,SHP01529,2025-01-10T17:00:00.000Z,18.817967,72.043248,79
GPS00582,SHP01584,2025-01-19T15:00:00.000Z,28.124856,70.498337,78
GPS00583,SHP02018,2025-01-16T19:00:00.000Z,24.32964,76.806547,30
GPS00584,SHP01432,2025-02-05T12:00:00.000Z,24.967523,79.537819,26
GPS00585,SHP02323,2025-02-03T20:00:00.000Z,26.387252,72.065511,34
GPS00586,SHP01290,2025-02-11T08:00:00.000Z,15.625561,72.974154,74
GPS00587,SHP00546,2025-01-01T02:00:00.000Z,24.105191,76.633019,23
GPS00588,SHP01532,2025-01-28T01:00:00.000Z,24.978051,72.053742,54
GPS00589,SHP00174,2025-01-25T12:00:00.000Z,27.89753,71.568447,52
GPS00590,SHP01604,2025-01-17T01:00:00.000Z,28.403455,77.450152,60
GPS00591,SHP00024,2025-01-09T16:00:00.000Z,16.800985,77.860492,68
GPS00592,SHP01183,2025-01-07T02:00:00.000Z,17.096688,75.618016,66
GPS00593,SHP02425,2025-01-20T15:00:00.000Z,29.325966,76.036614,37
GPS00594,SHP02950,2025-01-25T02:00:00.000Z,14.342738,76.498844,38
GPS00595,SHP01363,2025-01-16T03:00:00.000Z,21.610713,72.514525,35
GPS00596,SHP00726,2025-01-14T01:00:00.000Z,18.990481,78.430171,55
GPS00597,SHP02822,2025-01-22T23:00:00.000Z,25.59906,78.121467,42
GPS00599,SHP00214,2025-01-24T11:00:00.000Z,12.275017,73.01193,48
GPS00600,SHP01063,2025-01-18T02:00:00.000Z,15.064742,77.666012,44
GPS00601,SHP01263,2025-01-25T08:00:00.000Z,12.662391,74.361116,40
GPS00602,SHP01124,2025-01-01T12:00:00.000Z,14.126296,77.372989,70
GPS00603,SHP02827,2025-01-10T16:00:00.000Z,12.610833,76.569368,29
GPS00604,SHP00268,2025-02-01T19:00:00.000Z,26.376312,76.280207,31
GPS00606,SHP00323,2025-01-30T02:00:00.000Z,27.288875,74.692165,56
GPS00607,SHP01275,2025-01-29T12:00:00.000Z,24.662025,76.35886,58
GPS00608,SHP00688,2025-01-12T21:00:00.000Z,15.883743,76.83936,80
GPS00609,SHP01637,2025-01-16T23:00:00.000Z,18.577396,72.693154,24
GPS00610,SHP00879,2025-01-10T16:00:00.000Z,29.890888,73.05323,56
GPS00611,SHP01122,2025-01-06T07:00:00.000Z,13.967949,71.739036,44
GPS00613,SHP02841,2025-01-14T11:00:00.000Z,24.367249,71.098885,32
GPS00614,SHP02359,2025-01-03T16:00:00.000Z,26.225945,75.991827,38
GPS00615,SHP00269,2025-01-20T17:00:00.000Z,28.595722,70.785783,24
GPS00616,SHP02334,2025-01-28T16:00:00.000Z,19.54186,77.748519,49
GPS00617,SHP02690,2025-01-03T14:00:00.000Z,12.271752,79.139533,56
GPS00618,SHP02824,2025-02-08T19:00:00.000Z,23.722698,79.914669,62
GPS00619,SHP02066,2025-01-26T04:00:00.000Z,19.526585,74.498271,44
GPS00620,SHP01583,2025-02-09T03:00:00.000Z,18.629556,78.41107,38
GPS00621,SHP00345,2025-01-27T20:00:00.000Z,22.363086,77.501198,61
GPS00622,SHP01394,2025-01-18T17:00:00.000Z,13.655268,78.785952,24
GPS00623,SHP02788,2025-01-13T17:00:00.000Z,27.55797,75.625881,76
GPS00624,SHP02509,2025-02-04T19:00:00.000Z,29.221773,77.37696,64
GPS00625,SHP01545,2025-01-09T10:00:00.000Z,13.720994,77.903543,66
GPS00626,SHP02106,2025-02-06T19:00:00.000Z,22.513295,74.489997,46
GPS00627,SHP02472,2025-01-30T15:00:00.000Z,19.045787,73.863441,30
GPS00628,SHP01996,2025-01-21T20:00:00.000Z,20.850474,72.270189,23
GPS00629,SHP02889,2025-02-07T14:00:00.000Z,17.691748,79.008858,51
GPS00630,SHP02864,2025-01-11T10:00:00.000Z,25.656348,78.897625,80
GPS00631,SHP02935,2025-01-23T06:00:00.000Z,20.427538,72.364346,62
GPS00632,SHP00265,2025-01-14T17:00:00.000Z,15.298642,79.070818,27
GPS00633,SHP01929,2025-02-06T20:00:00.000Z,24.745995,77.01819,79
GPS00634,SHP00753,2025-01-19T03:00:00.000Z,19.389018,70.833973,53
GPS00635,SHP00409,2025-01-22T02:00:00.000Z,14.310797,71.345152,80
GPS00636,SHP01068,2025-01-03T08:00:00.000Z,29.98909,77.849691,56
GPS00637,SHP01908,2025-01-18T16:00:00.000Z,20.339202,71.177902,22
GPS00638,SHP01260,2025-02-02T05:00:00.000Z,27.884027,70.264434,43
GPS00639,SHP00102,2025-01-30T03:00:00.000Z,22.43002,70.398688,54
GPS00640,SHP02545,2025-01-28T07:00:00.000Z,20.972304,77.903458,34
GPS00641,SHP02187,2025-01-15T08:00:00.000Z,27.493936,78.617024,21
GPS00642,SHP00426,2025-01-21T05:00:00.000Z,13.018166,73.55306,41
GPS00643,SHP01763,2025-02-01T00:00:00.000Z,16.142579,75.120301,33
GPS00645,SHP02837,2025-02-05T17:00:00.000Z,24.224226,76.423675,42
GPS00646,SHP02587,2025-02-04T18:00:00.000Z,16.22493,72.967806,33
GPS00647,SHP00707,2025-02-10T19:00:00.000Z,14.911722,70.018449,76
GPS00648,SHP02331,2025-02-09T00:00:00.000Z,15.510283,75.380104,63
GPS00649,SHP02535,2025-01-30T00:00:00.000Z,26.696146,75.711982,79
GPS00650,SHP00691,2025-01-26T18:00:00.000Z,17.14397,78.952348,45
GPS00651,SHP02739,2025-01-24T18:00:00.000Z,12.061688,79.539371,41
GPS00652,SHP02124,2025-01-20T20:00:00.000Z,23.300844,70.713962,26
GPS00653,SHP01425,2025-01-31T18:00:00.000Z,17.322737,78.485575,69
GPS00654,SHP00736,2025-01-24T12:00:00.000Z,15.058871,76.694785,43
GPS00655,SHP01644,2025-01-07T18:00:00.000Z,16.778768,74.948808,71
GPS00656,SHP01175,2025-01-03T05:00:00.000Z,24.677989,78.430295,44
GPS00657,SHP00273,2025-01-30T11:00:00.000Z,14.843076,75.854844,34
GPS00658,SHP02550,2025-01-06T09:00:00.000Z,18.294276,71.358919,27
GPS00659,SHP00544,2025-01-01T21:00:00.000Z,23.842602,74.778169,43
GPS00660,SHP02125,2025-01-27T12:00:00.000Z,18.28147,73.647134,24
GPS00661,SHP01821,2025-01-13T04:00:00.000Z,20.455255,72.802587,41
GPS00662,SHP02486,2025-01-19T10:00:00.000Z,12.120077,72.797843,59
GPS00663,SHP01408,2025-02-01T20:00:00.000Z,13.906501,72.740502,55
GPS00664,SHP00197,2025-02-09T12:00:00.000Z,20.328937,74.439599,33
GPS00665,SHP01617,2025-01-08T04:00:00.000Z,23.173388,79.748439,56
GPS00666,SHP01634,2025-01-24T16:00:00.000Z,16.089613,77.829831,37
GPS00667,SHP00156,2025-01-27T19:00:00.000Z,20.40369,75.779988,56
GPS00668,SHP00129,2025-01-15T15:00:00.000Z,25.16775,73.988643,27
GPS00669,SHP02223,2025-02-04T12:00:00.000Z,26.250955,74.28416,71
GPS00670,SHP01024,2025-01-31T17:00:00.000Z,25.291016,76.364725,67
GPS00671,SHP01618,2025-01-11T00:00:00.000Z,21.900824,79.955724,28
GPS00672,SHP00672,2025-01-15T15:00:00.000Z,29.167529,74.525774,63
GPS00673,SHP02891,2025-01-02T10:00:00.000Z,24.270449,73.501313,41
GPS00674,SHP02522,2025-01-05T18:00:00.000Z,21.018998,70.762588,61
GPS00675,SHP02656,2025-01-23T16:00:00.000Z,21.506215,72.955797,67
GPS00676,SHP02339,2025-01-19T06:00:00.000Z,29.895823,78.245832,66
GPS00677,SHP02467,2025-01-19T02:00:00.000Z,23.838199,71.059317,59
GPS00678,SHP02356,2025-01-13T23:00:00.000Z,24.635377,79.91083,58
GPS00679,SHP02015,2025-02-09T07:00:00.000Z,16.7155,75.565145,26
GPS00680,SHP02407,2025-02-11T10:00:00.000Z,17.589695,73.263865,71
GPS00681,SHP02058,2025-02-06T12:00:00.000Z,17.281796,72.923796,70
GPS00682,SHP02824,2025-02-09T10:00:00.000Z,21.887565,71.560328,20
GPS00683,SHP00538,2025-01-29T07:00:00.000Z,20.752654,74.062775,62
GPS00684,SHP00599,2025-01-22T07:00:00.000Z,19.722859,73.611695,35
GPS00686,SHP00089,2025-02-04T00:00:00.000Z,22.871414,79.064049,29
GPS00687,SHP00822,2025-02-07T20:00:00.000Z,29.178104,76.601853,29
GPS00688,SHP00674,2025-01-11T16:00:00.000Z,21.804355,71.935842,37
GPS00689,SHP00449,2025-01-16T13:00:00.000Z,17.935979,79.928464,77
GPS00690,SHP01167,2025-01-24T01:00:00.000Z,24.340941,77.551638,61
GPS00691,SHP02946,2025-01-30T02:00:00.000Z,19.639674,77.90293,77
GPS00692,SHP01385,2025-01-01T15:00:00.000Z,29.98515,76.219353,25
GPS00693,SHP01759,2025-01-24T09:00:00.000Z,19.105551,76.555198,70
GPS00694,SHP01926,2025-02-06T14:00:00.000Z,17.865826,71.70026,60
GPS00696,SHP02112,2025-01-31T22:00:00.000Z,19.601922,73.445654,70
GPS00697,SHP01417,2025-02-08T15:00:00.000Z,17.198231,74.914119,37
GPS00698,SHP00442,2025-01-04T03:00:00.000Z,17.260494,77.208024,38
GPS00699,SHP02406,2025-01-14T02:00:00.000Z,19.342071,78.653726,21
GPS00700,SHP01428,2025-01-04T13:00:00.000Z,12.024149,75.113085,79
GPS00701,SHP00021,2025-01-07T19:00:00.000Z,13.261845,71.582991,37
GPS00702,SHP01744,2025-01-23T03:00:00.000Z,23.656529,79.519943,52
GPS00703,SHP01198,2025-01-02T06:00:00.000Z,18.560207,74.226349,71
GPS00704,SHP01687,2025-02-06T08:00:00.000Z,27.319765,79.859431,59
GPS00705,SHP00147,2025-01-04T00:00:00.000Z,28.509596,72.531362,68
GPS00706,SHP00041,2025-01-20T07:00:00.000Z,13.154814,74.726996,73
GPS00707,SHP02235,2025-01-01T02:00:00.000Z,27.785955,76.903018,60
GPS00708,SHP01285,2025-01-14T17:00:00.000Z,18.644145,74.282678,76
GPS00709,SHP00833,2025-01-26T13:00:00.000Z,22.385388,71.440863,52
GPS00710,SHP00491,2025-02-01T13:00:00.000Z,16.066118,73.849157,41
GPS00711,SHP02626,2025-01-08T09:00:00.000Z,26.604509,74.918784,36
GPS00712,SHP01959,2025-01-16T09:00:00.000Z,26.01454,70.862503,32
GPS00713,SHP00331,2025-01-29T02:00:00.000Z,24.77127,72.999596,41
GPS00714,SHP00989,2025-01-24T23:00:00.000Z,20.171221,73.200802,47
GPS00715,SHP00880,2025-01-06T14:00:00.000Z,16.335243,78.924652,62
GPS00716,SHP00315,2025-01-31T17:00:00.000Z,26.019862,75.392322,50
GPS00717,SHP01068,2025-01-31T22:00:00.000Z,28.343172,72.600713,59
GPS00719,SHP00047,2025-01-25T13:00:00.000Z,19.825105,77.750286,21
GPS00720,SHP02899,2025-01-06T11:00:00.000Z,21.742488,73.363579,46
GPS00721,SHP00619,2025-01-31T07:00:00.000Z,15.098466,72.054332,57
GPS00722,SHP01547,2025-01-26T02:00:00.000Z,22.290821,71.838905,49
GPS00723,SHP02689,2025-01-19T22:00:00.000Z,26.840846,75.693239,33
GPS00724,SHP01736,2025-02-10T18:00:00.000Z,24.509842,72.962234,45
GPS00725,SHP00548,2025-01-26T06:00:00.000Z,23.941606,73.530492,41
GPS00726,SHP01884,2025-01-11T08:00:00.000Z,21.192813,79.947744,74
GPS00728,SHP00854,2025-01-21T10:00:00.000Z,14.968248,76.144786,79
GPS00729,SHP02079,2025-02-04T17:00:00.000Z,18.032724,78.534825,25
GPS00730,SHP02376,2025-01-22T00:00:00.000Z,21.158955,72.313521,33
GPS00731,SHP01532,2025-01-07T23:00:00.000Z,12.134238,75.607925,72
GPS00732,SHP02392,2025-01-15T05:00:00.000Z,19.664392,79.89629,46
GPS00733,SHP00298,2025-01-15T03:00:00.000Z,18.461578,72.889261,46
GPS00734,SHP01481,2025-01-11T16:00:00.000Z,12.999767,74.296178,62
GPS00735,SHP01426,2025-01-21T16:00:00.000Z,24.799655,77.052334,60
GPS00736,SHP01686,2025-02-02T11:00:00.000Z,19.052071,73.906174,20
GPS00737,SHP00108,2025-01-31T14:00:00.000Z,16.387438,78.783928,42
GPS00738,SHP00664,2025-01-28T01:00:00.000Z,28.767817,78.978561,46
GPS00739,SHP02895,2025-01-19T08:00:00.000Z,20.922422,74.683837,74
GPS00740,SHP01192,2025-01-09T14:00:00.000Z,23.444047,73.796016,62
GPS00742,SHP00083,2025-02-07T22:00:00.000Z,24.843953,72.169116,57
GPS00743,SHP01312,2025-01-28T06:00:00.000Z,24.133346,73.688553,34
GPS00744,SHP02302,2025-01-25T21:00:00.000Z,16.421487,74.65671,24
GPS00745,SHP00860,2025-01-11T13:00:00.000Z,14.806375,76.382481,29
GPS00747,SHP01180,2025-01-04T11:00:00.000Z,14.694453,79.552217,38
GPS00748,SHP00901,2025-02-11T14:00:00.000Z,19.947914,76.373546,70
GPS00749,SHP02177,2025-01-20T06:00:00.000Z,27.260352,79.621554,52
GPS00750,SHP01202,2025-02-11T13:00:00.000Z,12.374985,71.8973,79
GPS00751,SHP01933,2025-01-13T09:00:00.000Z,18.086553,72.02497,34
GPS00752,SHP02405,2025-02-02T21:00:00.000Z,27.618397,72.88617,80
GPS00753,SHP02323,2025-01-29T10:00:00.000Z,28.905098,78.885158,30
GPS00754,SHP01728,2025-01-26T15:00:00.000Z,17.962109,71.595952,60
GPS00756,SHP01814,2025-01-30T21:00:00.000Z,27.339097,76.347693,45
GPS00757,SHP01092,2025-02-04T18:00:00.000Z,23.86865,74.749983,39
GPS00758,SHP00009,2025-01-16T05:00:00.000Z,24.11172,71.61839,49
GPS00759,SHP01317,2025-01-30T20:00:00.000Z,12.220318,75.193245,27
GPS00760,SHP00822,2025-01-02T20:00:00.000Z,12.0339,73.568713,50
GPS00762,SHP02755,2025-02-05T05:00:00.000Z,19.195782,72.581765,75
